"","year","location_id","location","lat","lng","AvgTotal"
"2124",1989,4024,"JANE ST AT WILSON AVE (PX 532)",43.7209150020263,-79.5086339938217,16449
"2125",1989,4029,"FINCH AVE AT JANE ST (PX 534)",43.7572339969224,-79.5177309991266,15455
"2126",1989,4032,"BLOOR ST W AT DUNDAS ST W (PX 327)",43.6563209983055,-79.4524529944193,10853
"2127",1989,4041,"KNOB HILL DR AT OAK ST (PX 1595)",43.7081030005441,-79.5319699979315,4753
"2128",1989,4042,"EGLINTON AVE AT KENNEDY RD (PX 460)",43.7322010042452,-79.2679310030551,19737
"2129",1989,4043,"BERTRAND AVE AT KENNEDY RD (PX 1057)",43.7374530016478,-79.2701310028799,10340
"2130",1989,4044,"KENNEDY RD AT LAWRENCE AVE (PX 412)",43.7494969990482,-79.2749339946496,20168
"2131",1989,4045,"KENNEDY RD AT WICKWARE GT & MARIGOLD PLAZA (PX 959)",43.7532269975695,-79.2762870001521,11268
"2132",1989,4047,"ELLESMERE RD AT KENNEDY RD (PX 696)",43.7658020018831,-79.2810779945309,21029
"2133",1989,4048,"GLAMORGAN AVE AT KENNEDY RD & PROGRESS AVE (PX 692)",43.7694209974081,-79.2822569975367,20016
"2134",1989,4050,"KENNEDY RD AT SHEPPARD AVE (PX 752)",43.7832860020415,-79.2882629959488,24621
"2135",1989,4052,"KENNEDY RD AT STEELES AVE (PX 1192)",43.8236890021031,-79.3070659963315,15232
"2136",1989,4056,"BLOOR ST E AT CHURCH ST (PX 25)",43.6710460012671,-79.3831599997752,11872
"2137",1989,4058,"BLOOR ST W AT OSSINGTON AVE (PX 341)",43.6619839983533,-79.4256589977268,7860
"2138",1989,4060,"BEDFORD RD AT BLOOR ST (PX 510)",43.6680329989976,-79.3973799986413,7083
"2139",1989,4067,"DANFORTH AVE AT THYRA AVE (PX 1850)",43.6907939981632,-79.2902759939336,8058
"2140",1989,4068,"HIGHWAY 401 S TCS AT KEELE ST (PX 595)",43.721143003649,-79.4809030054127,15371
"2141",1989,4072,"ST CLAIR AVE W AT KEELE ST & WESTON RD (PX 493)",43.6725340044784,-79.4676229982737,12012
"2142",1989,4075,"KEELE ST AT SHEPPARD AVE (PX 600)",43.7447770044339,-79.4864519947699,17869
"2143",1989,4077,"FINCH AVE AT KEELE ST (PX 601)",43.7635019997785,-79.4910530008597,18189
"2144",1989,4079,"KEELE ST AT CANARCTIC DR & YORK BLVD (PX 956)",43.7752130003641,-79.4940480001791,11655
"2145",1989,4081,"BLOOR ST E AT CASTLE FRANK RD (PX 295)",43.6737749963123,-79.3682040061856,17797
"2146",1989,4082,"KANE AVE AT LAVENDER RD & OLD WESTON RD (PX 1605)",43.6806010009996,-79.4664529986213,4614
"2147",1989,4086,"BURNHAMTHORPE RD AT THE WEST MALL (PX 875)",43.6445519973412,-79.5672499997767,19985
"2148",1989,4099,"GLENHOLME AVE AT ST CLAIR AVE (PX 1712)",43.6789459994473,-79.438598002125,6710
"2149",1989,4101,"DAVENPORT RD AT DUFFERIN ST (PX 388)",43.6729899993563,-79.4409959940589,11396
"2150",1989,4103,"DUFFERIN ST AT ST CLAIR AVE (PX 488)",43.6779610011606,-79.4430809975772,11194
"2151",1989,4106,"DUFFERIN ST AT FINCH AVE (PX 618)",43.7688519967857,-79.4669269987184,24002
"2152",1989,4107,"DUFFERIN ST AT STEELES AVE (PX 619)",43.7872830028875,-79.4700890033715,21852
"2153",1989,4108,"KINGSTON RD AT MCCOWAN RD & CATHEDRAL BLUFFS DR",43.725139541,-79.232433991,13760
"2154",1989,4109,"BRIMORTON DR AT MCCOWAN RD (PX 951)",43.7654209967952,-79.2489580019758,10344
"2155",1989,4110,"LAWRENCE AVE AT MCCOWAN RD (PX 380)",43.7555479956993,-79.2454219966729,20815
"2156",1989,4113,"MCCOWAN RD AT SHEPPARD AVE (PX 938)",43.7896199985453,-79.2588379965267,22154
"2157",1989,4120,"EGLINTON AVE AT W R ALLEN RD W TCS (PX 772)",43.6986849981612,-79.4364610042331,12651
"2158",1989,4121,"EGLINTON AVE AT W R ALLEN RD E TCS (PX 1307)",43.6989899961028,-79.4350329972575,15508
"2159",1989,4122,"SHEPPARD AVE AT W R ALLEN RD (PX 1407)",43.7502509974056,-79.4633900003183,24912
"2160",1989,4123,"DUFFERIN ST AT OVERBROOK PL & STEEPROCK DR (PX 1234)",43.761042000483,-79.4652109941606,17556
"2161",1989,4126,"EGLINTON AVE AT PHARMACY AVE (PX 452)",43.7256510009606,-79.2975149974673,22497
"2162",1989,4134,"EGLINTON AVE W AT RENFORTH DR (PX 926)",43.6660999980139,-79.5876750061717,16340
"2163",1989,4135,"BATHURST ST AT DAVENPORT RD (PX 384)",43.6767299995446,-79.4157860019466,11922
"2164",1989,4136,"BATHURST ST AT RICHMOND ST (PX 298)",43.6464709991518,-79.4037599994809,7458
"2165",1989,4139,"BATHURST ST AT KING ST (PX 201)",43.643926004216,-79.402705002212,10301
"2166",1989,4142,"BATHURST ST AT DUPONT ST (PX 305)",43.6731500016819,-79.4143909954901,11017
"2167",1989,4143,"BATHURST ST AT ST CLAIR AVE (PX 480)",43.683166999191,-79.4183009950728,14693
"2168",1989,4147,"BATHURST ST AT LAWRENCE AVE (PX 423)",43.7192580018085,-79.429816002816,15380
"2169",1989,4150,"BATHURST ST AT FINCH AVE W (PX 675)",43.773858996676,-79.4430079979862,20519
"2170",1989,4151,"EGLINTON AVE E AT MARKHAM RD (PX 463)",43.7431820018926,-79.2189130009699,11242
"2171",1989,4153,"LAWRENCE AVE AT MARKHAM RD (PX 420)",43.7598219974576,-79.2253240008177,18498
"2172",1989,4154,"MARKHAM RD AT PROGRESS AVE & PROGRESS CRT (PX 878)",43.7817459980458,-79.2338900025899,17116
"2173",1989,4155,"MARKHAM RD AT SHEPPARD AVE (PX 701)",43.7938689980114,-79.2387529992647,18663
"2174",1989,4156,"FINCH AVE AT MARKHAM RD (PX 1257)",43.8129710006548,-79.2430759998232,17968
"2175",1989,4162,"FRONT ST AT SPADINA AVE (PX 272)",43.6427380003057,-79.393928003032,14196
"2176",1989,4163,"ADELAIDE ST AT SPADINA AVE (PX 274)",43.6467399997327,-79.3955699992994,11092
"2177",1989,4165,"RICHMOND ST AT SPADINA AVE (PX 275)",43.6478069983399,-79.3959690008641,10830
"2178",1989,4167,"DUNDAS ST AT SPADINA AVE (PX 277)",43.652944004499,-79.3980490041488,9178
"2179",1989,4170,"COLLEGE ST AT SPADINA AVE (PX 279)",43.6579480015013,-79.40004800215,11729
"2180",1989,4172,"SPADINA AVE AT WILLCOCKS ST (PX 1761)",43.6613019966444,-79.4014100005626,6297
"2181",1989,4173,"HARBORD ST AT SPADINA AVE (PX 280)",43.663051999186,-79.4021090034347,10500
"2182",1989,4175,"BLOOR ST AT SPADINA AVE & SPADINA RD (PX 281)",43.6666569991983,-79.4038699943789,11689
"2183",1989,4176,"LOWER SPADINA AVE AT QUEENS QUAY (PX 2410)",43.637653003792,-79.391888999842,5418
"2184",1989,4177,"KING ST AT SPADINA AVE (PX 273)",43.6454700030013,-79.3950459963437,11906
"2185",1989,4178,"DAVENPORT RD AT SPADINA RD (PX 1023)",43.6774159982579,-79.4081299990149,6820
"2186",1989,4179,"QUEEN ST AT SPADINA AVE (PX 276)",43.6487650006283,-79.3963809968113,10758
"2187",1989,4180,"DUPONT ST AT SPADINA RD (PX 840)",43.674856999541,-79.4071219955227,11247
"2188",1989,4185,"BLUE JAYS WAY AT FRONT ST W (PX 1580)",43.6434209988582,-79.391285005068,6577
"2189",1989,4189,"AVENUE RD AT BLOOR ST W & QUEENS PARK (PX 86)",43.6687199975198,-79.3941410047002,17396
"2190",1989,4192,"AVENUE RD AT ST CLAIR AVE W (PX 112)",43.6866400031138,-79.4014949949487,19812
"2191",1989,4193,"AVENUE RD AT HEATH ST (PX 603)",43.6887209992919,-79.4023379941579,12509
"2192",1989,4194,"AVENUE RD AT LYTTON BLVD (PX 1769)",43.7139749997728,-79.4118860038116,11709
"2193",1989,4196,"AVENUE RD AT WILSON AVE (PX 123)",43.7398709966229,-79.4216469952154,20897
"2194",1989,4198,"ADELAIDE ST AT UNIVERSITY AVE (PX 78)",43.648869002318,-79.3855560013834,15503
"2195",1989,4200,"DUNDAS ST W AT UNIVERSITY AVE (PX 81)",43.6547899971341,-79.3883140021518,17047
"2196",1989,4201,"GERRARD ST AT UNIVERSITY AVE (PX 1608)",43.6575289991005,-79.3894889938849,14155
"2197",1989,4213,"LAWRENCE AVE AT PHARMACY AVE (PX 408)",43.7432420025419,-79.3046449988977,16170
"2198",1989,4214,"BIRCHMOUNT RD AT LAWRENCE AVE (PX 410)",43.7475179991836,-79.2848360046077,19561
"2199",1989,4216,"LAWRENCE AVE AT SCARBOROUGH GOLF CLUB RD (PX 397)",43.7618520036741,-79.2158379985684,15649
"2200",1989,4222,"HIGHWAY 401 S TCS AT LORD SEATON RD & YONGE ST (PX 1259)",43.7526879957776,-79.4081850057908,16943
"2201",1989,4223,"WILLIAM CARSON CRES AT YONGE ST (PX 508)",43.7473020010599,-79.4074499974863,15522
"2202",1989,4224,"QUEENS QUAY AT YONGE ST (PX 1588)",43.6419279972682,-79.3747090057284,6447
"2203",1989,4227,"EGLINTON AVE AT YONGE ST (PX 49)",43.7067309998852,-79.3983660053511,12674
"2204",1989,4228,"LAWRENCE AVE AT YONGE ST (PX 55)",43.7251010003066,-79.4021949941736,16142
"2205",1989,4230,"SHEPPARD AVE AT YONGE ST (PX 125)",43.7615080021222,-79.4109369995849,21079
"2206",1989,4235,"# 5785 YONGE ST AT YONGE ST",43.78353446,-79.416475933,10280
"2207",1989,4236,"STEELES AVE AT YONGE ST (PX 131)",43.7979989978168,-79.4200839983631,24956
"2208",1989,4239,"ATTWELL DR AT DIXON RD & SKYWAY AVE (PX 953)",43.6879480009482,-79.5868230050745,18004
"2209",1989,4241,"FRONT ST E AT LOWER JARVIS ST & JARVIS ST (PX 2)",43.6494499970874,-79.3714639959891,11351
"2210",1989,4242,"JARVIS ST AT KING ST E (PX 3)",43.6504630011365,-79.3719129962965,8867
"2211",1989,4246,"BLYTHWOOD RD AT MOUNT PLEASANT RD (PX 140)",43.7178899959747,-79.3941559976145,9938
"2212",1989,4253,"ELLESMERE RD AT MIDLAND AVE (PX 697)",43.7679239978028,-79.2711099948025,17959
"2213",1989,4254,"BELLAMY RD N AT ELLESMERE RD (PX 700)",43.7743339999201,-79.2417589942758,12577
"2214",1989,4274,"BAYVIEW AVE AT ROSEDALE VALLEY RD (PX 282)",43.6701969974788,-79.3601519991226,13706
"2215",1989,4281,"BAYVIEW AVE AT YORK MILLS RD (PX 644)",43.7480590001619,-79.384154996538,19172
"2216",1989,4282,"BAYVIEW AVE AT SHEPPARD AVE (PX 648)",43.766588995603,-79.3880560011968,22118
"2217",1989,4285,"BAYVIEW AVE AT STEELES AVE (PX 652)",43.8032699961068,-79.3962299959798,19025
"2218",1989,4286,"BROWNS LINE AT LAKE SHORE BLVD (PX 242)",43.5922950040153,-79.5428339959882,10373
"2219",1989,4288,"ELLESMERE RD AT MORNINGSIDE AVE (PX 719)",43.7853440023858,-79.1933420001643,11529
"2220",1989,4290,"MANHATTAN DR AT WARDEN AVE (PX 914)",43.7519600012273,-79.297389997306,10898
"2221",1989,4292,"BROADVIEW AVE AT DANFORTH AVE (PX 294)",43.6762019988253,-79.3588719975307,10729
"2222",1989,4297,"MARTIN GROVE RD AT REDGRAVE AVE & THE WESTWAY (PX 787)",43.683336003284,-79.5671629987155,8354
"2223",1989,4304,"DANFORTH AVE AT PAPE AVE (PX 345)",43.6789510012098,-79.3448420042793,11708
"2224",1989,4310,"SHEPPARD AVE E AT BRIAN DR & CONSUMERS RD (PX 906)",43.7750990007443,-79.331235997518,14756
"2225",1989,4312,"ARROW RD AT SHEPPARD AVE (PX 861)",43.7356960003888,-79.5293270061268,12017
"2226",1989,4317,"ALBION RD AT KIPLING AVE (PX 734)",43.7397239969432,-79.580402002839,12552
"2227",1989,4320,"KIPLING AVE AT THE QUEENSWAY (PX 568)",43.6209179956827,-79.5267410052857,17247
"2228",1989,4323,"KIPLING AVE AT RATHBURN RD (PX 727)",43.6598580030827,-79.5432250015683,7234
"2229",1989,4324,"KIPLING AVE AT PRINCESS MARGARET BLVD (PX 728)",43.6700810024796,-79.5477500014642,7769
"2230",1989,4326,"KIPLING AVE AT THE WESTWAY (PX 730)",43.685624998557,-79.5547030027643,9884
"2231",1989,4329,"COLDWATER RD AT FARMSTEAD RD & LESLIE ST (PX 2112)",43.7548470038053,-79.3604079964925,11566
"2232",1989,4331,"HIGHWAY 401 S TCS AT LESLIE ST & LESMILL RD (PX 754)",43.7637430030248,-79.3619190010597,17802
"2233",1989,4335,"MEADOWVALE RD AT SHEPPARD AVE E (PX 1220)",43.8083759964357,-79.17081100203,9316
"2234",1989,4337,"DON MILLS RD AT O CONNOR DR (PX 444)",43.6955739984296,-79.3396480045099,13642
"2235",1989,4339,"DON MILLS RD AT EGLINTON AVE (PX 454)",43.7205000044364,-79.3388729983062,26041
"2236",1989,4342,"DON MILLS RD AT MALLARD RD (PX 1044)",43.7482140000792,-79.3463520017443,10734
"2237",1989,4343,"DON MILLS RD AT YORK MILLS RD (PX 626)",43.755810996537,-79.347045002326,22931
"2238",1989,4344,"DON MILLS RD AT SHEPPARD AVE (PX 627)",43.7751070040083,-79.347040002097,18959
"2239",1989,4348,"COXWELL AVE AT FAIRFORD AVE & GERRARD ST E (PX 367)",43.6753370043167,-79.320300000353,6781
"2240",1989,4349,"COXWELL AVE AT MORTIMER AVE (PX 661)",43.6905869983688,-79.3265740019427,8044
"2241",1989,4350,"ALBION RD AT ISLINGTON AVE (PX 717)",43.737235996563,-79.5653049945633,18116
"2242",1989,4355,"ISLINGTON AVE AT MONOGRAM PL (PX 1609)",43.705109000217,-79.5504400060772,10962
"2243",1989,4360,"ISLINGTON AVE AT STEELES AVE (PX 1208)",43.7643430030563,-79.5748710055469,16018
"2244",1989,4361,"FINCH AVE AT HIGHWAY 400 W TCS (PX 1095)",43.7540289956679,-79.5327659994544,18246
"2245",1989,4362,"FINCH AVE AT HIGHWAY 400 E TCS (PX 809)",43.754956004101,-79.5285280032922,21494
"2246",1989,4364,"BIRCHMOUNT RD AT FINCH AVE E (PX 1138)",43.7989979995184,-79.3059809951566,17761
"2247",1989,4370,"FINCH AVE W AT ALNESS ST & CHAMPAGNE DR (PX 1000)",43.7678260005072,-79.4714800031421,16799
"2248",1989,4371,"FINCH AVE W AT WILMINGTON AVE (PX 890)",43.7702530013406,-79.4607239952869,13728
"2249",1989,4372,"FINCH AVE W AT SENLAC RD (PX 812)",43.776493002491,-79.4302550050593,9395
"2250",1989,4373,"FINCH AVE AT KENNETH AVE (PX 1205)",43.7804750011691,-79.4123150039668,7970
"2251",1989,4376,"KINGSTON RD AT PORT UNION RD & SHEPPARD AVE (PX 1201)",43.7989240015282,-79.1462229994315,15036
"2252",1989,4380,"OCONNOR DR AT WOODBINE AVE (PX 446)",43.7001559973995,-79.3190310047967,11853
"2253",1989,4381,"KINGSTON RD AT WOODBINE AVE (PX 162)",43.673927996521,-79.3079260023247,15004
"2254",1989,4383,"DANFORTH AVE AT WOODBINE AVE (PX 351)",43.6856840012281,-79.3127780056078,12209
"2255",1989,4388,"SCARLETT RD AT ST CLAIR AVE (PX 2010)",43.6660730029271,-79.4992650031001,7965
"2256",1989,4391,"EGLINTON AVE AT SCARLETT RD (PX 784)",43.6839620012535,-79.5114570043453,18479
"2257",1989,4398,"IRONDALE DR AT PEARCE RD & STEELES AVE (PX 1611)",43.7696679977234,-79.5496000032866,11236
"2258",1989,4399,"DIRECTOR CRT AT ROSSDEAN DR & STEELES AVE (PX 1612)",43.7714919965798,-79.540660003426,15382
"2259",1989,4400,"EMERALD LANE AT STEELES AVE & VILLAGE GT (PX 1600)",43.7934490014975,-79.4410559975358,11523
"2260",1989,4403,"MURRAY ROSS PKWY AT STEELES AVE W (PX 1735)",43.7763620041829,-79.5170100057249,10797
"2261",1989,4410,"LAKE SHORE BLVD AT ROYAL YORK RD (PX 233)",43.6036509985654,-79.4931650045066,4915
"2262",1989,4411,"LAKE SHORE BLVD AT MARINE PARADE DR & PARK LAWN RD (PX 230)",43.6229680022022,-79.481210997272,6812
"2263",1989,4412,"DON VALLEY PKWY W TCS AT YORK MILLS RD (PX 1495)",43.7579560029742,-79.3372459996718,10351
"2264",1989,4413,"DON VALLEY PKWY E TCS AT YORK MILLS RD (PX 756)",43.7588999984883,-79.3340630025389,11236
"2265",1989,4418,"KINGSTON RD AT CLAREMORE AVE & CLIFFSIDE DR",43.703953474,-79.252772902,12568
"2266",1989,4426,"ALBION RD AT WALSH AVE & WESTON RD (PX 587)",43.7170229995413,-79.5372900010037,10857
"2267",1989,4431,"EGLINTON AVE AT WESTON RD (PX 468)",43.6869929977948,-79.4895320044771,14918
"2268",1989,4434,"STEELES AVE AT WESTON RD (PX 1289)",43.7702810010402,-79.5465260053289,14231
"2269",1989,4439,"ALBION RD AT MARTIN GROVE RD (PX 791)",43.7419239960473,-79.5942100026002,10683
"2270",1989,4452,"FRONT ST E AT SCOTT ST",43.647460738,-79.37576351,2736
"2271",1989,4454,"KINGSTON RD AT WARDEN AVE (PX 156)",43.6877589966203,-79.2709180037336,9568
"2272",1989,4462,"METROPOLITAN RD AT WARDEN AVE (PX 958)",43.7672070001458,-79.3028079972683,13153
"2273",1989,4465,"HUNTINGWOOD DR AT WARDEN AVE (PX 871)",43.7854770033652,-79.3109519999502,12867
"2274",1989,4466,"FINCH AVE AT WARDEN AVE (PX 1035)",43.7967720021072,-79.315766003199,15483
"2275",1989,4470,"ADELAIDE ST AT PARLIAMENT ST (PX 214)",43.6535639991237,-79.3635979983947,7997
"2276",1989,4471,"ADELAIDE ST AT BAY ST (PX 62)",43.6498919999844,-79.3808100001703,9966
"2277",1989,4475,"PARK LAWN RD AT THE QUEENSWAY (PX 564)",43.6290499997715,-79.4903640008909,14075
"2278",1989,4483,"BLOOR ST W AT JANE ST (PX 333)",43.6493299997338,-79.4844830003943,8448.5
"2279",1989,4484,"ANNETTE ST AT BABY POINT RD & JANE ST (PX 522)",43.6582679989517,-79.4881210007632,6873
"2280",1989,4487,"ALLIANCE AVE AT JANE ST (PX 525)",43.6762010035113,-79.4957080000076,9422
"2281",1989,4488,"FALSTAFF AVE AT GORDON MACKAY RD & JANE ST (PX 531)",43.7154560012368,-79.5072239973269,11548
"2282",1989,4490,"CHALKFARM DR AT HEATHROW DR & JANE ST (PX 973)",43.7248929983424,-79.5096070006574,9279
"2283",1989,4491,"JANE ST AT STEELES AVE (PX 535)",43.7754699981848,-79.5217349954709,15408
"2284",1989,4494,"DUNDAS ST E AT PARLIAMENT ST (PX 248)",43.6594409960161,-79.3660159985948,8095
"2285",1989,4501,"DUNDAS ST AT MCCAUL ST (PX 265)",43.6543330043073,-79.3914599978486,5728
"2286",1989,4502,"HIGHWAY 401 S TCS AT KENNEDY RD & WILLIAM KITCHEN RD (PX 920)",43.7731870021528,-79.2838680047475,21350
"2287",1989,4503,"HIGHWAY 401 N TCS AT KENNEDY RD (PX 919)",43.77631499702,-79.285171999125,25053
"2288",1989,4505,"OLD KENNEDY RD AT SILVER STAR BLVD & STEELES AVE (PX 1264)",43.8253180009504,-79.3000749951745,10015
"2289",1989,4506,"HUNTINGWOOD DR AT KENNEDY RD (PX 1111)",43.7951499958451,-79.2934509984101,13552
"2290",1989,4514,"BLOOR ST AT THE EAST MALL (PX 792)",43.6369290009577,-79.5567089997178,13576
"2291",1989,4515,"BIRCHMOUNT RD AT DANFORTH AVE (PX 359)",43.6969930007821,-79.2639990061678,9526
"2292",1989,4518,"ANNETTE ST AT KEELE ST (PX 576)",43.6636529984627,-79.4638030026078,10631
"2293",1989,4521,"KEELE ST AT MAPLE LEAF DR (PX 594)",43.7147199992209,-79.4794649990216,11237
"2294",1989,4523,"DOVEHOUSE AVE AT KEELE ST (PX 1869)",43.7496070021962,-79.4875920038224,9640
"2295",1989,4524,"GRANDRAVINE DR AT KEELE ST (PX 633)",43.7520229955491,-79.4881730042854,11092
"2296",1989,4525,"KEELE ST AT STEELES AVE (PX 602)",43.7815790029302,-79.4945059992452,17708
"2297",1989,4532,"CALEDONIA RD AT INNES AVE",43.681033013,-79.457165504,4486
"2298",1989,4537,"BURNHAMTHORPE RD AT MILL RD (PX 1300)",43.6392049999158,-79.584367996003,13774
"2299",1989,4544,"BRIMLEY RD AT PITFIELD RD (PX 1551)",43.7834649978262,-79.2663909960262,9655
"2300",1989,4545,"PHARMACY AVE AT ST CLAIR AVE E (PX 472)",43.7098510039928,-79.2909299986112,14831
"2301",1989,4546,"MIDLAND AVE AT ST CLAIR AVE (PX 476)",43.7187630012551,-79.25129899808,7665
"2302",1989,4548,"ST CLAIR AVE W AT VAUGHAN RD (PX 484)",43.6827720020648,-79.4202230003037,12178
"2303",1989,4551,"OAKWOOD AVE AT ST CLAIR AVE (PX 487)",43.6795919994966,-79.4356890044837,8504
"2304",1989,4553,"CHRISTIE ST AT ST CLAIR AVE (PX 485)",43.6817089962954,-79.4257189991231,7729
"2305",1989,4556,"DUFFERIN ST AT QUEEN ST W (PX 1329)",43.6422079992217,-79.4286440008356,5691
"2306",1989,4559,"DUFFERIN ST AT EGLINTON AVE (PX 105)",43.6956910033226,-79.4502780013068,12044
"2307",1989,4563,"EGLINTON AVE AT MCCOWAN RD (PX 192)",43.7388529994232,-79.2383609967035,11893
"2308",1989,4565,"MCCOWAN RD AT STEELES AVE (PX 1492)",43.8310449973802,-79.2751949975067,11360
"2309",1989,4569,"BELLAMY RD N AT CORPORATE DR & PROGRESS AVE (PX 1277)",43.7801540016886,-79.2438419976067,6693
"2310",1989,4570,"MILLWOOD RD AT OVERLEA BLVD (PX 687)",43.7019170015531,-79.3528419975688,11453
"2311",1989,4575,"EGLINTON AVE AT MIDLAND AVE (PX 461)",43.7345300038362,-79.2581039999648,17413
"2312",1989,4577,"CEDAR DR AT EGLINTON AVE (PX 1562)",43.743947001158,-79.2155710024608,6350
"2313",1989,4580,"EGLINTON AVE AT GABIAN WAY (PX 1563)",43.6917159990295,-79.467696005834,7846
"2314",1989,4582,"EGLINTON AVE AT EMMETT AVE",43.68438156,-79.504218431,13066
"2315",1989,4584,"EGLINTON AVE W AT MARTIN GROVE RD (PX 786)",43.6744770028432,-79.5631760034986,19073
"2316",1989,4588,"BATHURST ST AT CARSCADDEN DR & ELLERSLIE AVE (PX 979)",43.7654639987456,-79.4409329991648,12031
"2317",1989,4590,"MARKHAM RD AT PAINTED POST DR (PX 877)",43.7675880020163,-79.2283539998299,9463
"2318",1989,4591,"BATHURST ST AT RANEE AVE (PX 316)",43.7269379989933,-79.4315210050532,8837
"2319",1989,4593,"BATHURST ST AT STEELES AVE (PX 678)",43.7924069985506,-79.445754994068,18809
"2320",1989,4594,"HIGHWAY 401 S TCS AT MARKHAM RD (PX 970)",43.7839250037315,-79.2347219956519,20628
"2321",1989,4595,"KINGSTON RD AT MARKHAM RD (PX 148)",43.7387759998747,-79.2170349986438,13413
"2322",1989,4597,"ELLESMERE RD AT MARKHAM RD (PX 702)",43.776435999693,-79.2317560025844,18208
"2323",1989,4623,"LAWRENCE AVE AT PINE ST (PX 635)",43.7019780017423,-79.5083300046648,6515
"2324",1989,4624,"LAWRENCE AVE AT VARNA DR (PX 424)",43.7174990015567,-79.4376859999727,12314
"2325",1989,4630,"LAKE SHORE BLVD N TCS AT YONGE ST (PX 211)",43.6442770044145,-79.3758560061317,8346
"2326",1989,4631,"HARBOUR ST AT LAKE SHORE BLVD & YONGE ST (PX 1541)",43.643313004471,-79.3754770031743,6817
"2327",1989,4632,"YONGE BLVD AT YONGE ST (PX 58)",43.7343609968669,-79.4045729941884,13334
"2328",1989,4633,"FRONT ST AT YONGE ST (PX 29)",43.646884001036,-79.3769739969209,8566
"2329",1989,4634,"WELLINGTON ST AT YONGE ST (PX 30)",43.6478459973446,-79.3773699955874,7871
"2330",1989,4636,"KING ST AT YONGE ST (PX 31)",43.6491480009993,-79.3779180025175,8803
"2331",1989,4637,"ADELAIDE ST AT YONGE ST (PX 32)",43.6504069974751,-79.378469999902,9454
"2332",1989,4638,"RICHMOND ST AT YONGE ST (PX 33)",43.6516920007186,-79.3789839966313,10275
"2333",1989,4639,"SHUTER ST AT YONGE ST (PX 35)",43.6540620023981,-79.37997300565,6386
"2334",1989,4640,"ALEXANDER ST AT GROSVENOR ST & YONGE ST (PX 867)",43.6630209979435,-79.383787995724,5831
"2335",1989,4641,"GERRARD ST AT YONGE ST (PX 37)",43.6590949982578,-79.3821170061911,9036
"2336",1989,4644,"BLOOR ST AT YONGE ST (PX 40)",43.670226003374,-79.3867879943205,11783
"2337",1989,4649,"ST CLAIR AVE AT YONGE ST (PX 46)",43.6880829989977,-79.3941409952207,13249
"2338",1989,4654,"YONGE ST AT CHAPLIN CRES & DAVISVILLE AVE",43.698301207,-79.396642715,10801
"2339",1989,4657,"BRIAR HILL AVE AT SHERWOOD AVE & YONGE ST (PX 482)",43.7136519964187,-79.399839004735,864
"2340",1989,4661,"YONGE ST AT CHURCH ST & DAVENPORT RD (PX 41)",43.6728729970005,-79.3878660010327,11957
"2341",1989,4663,"FAIRLAWN AVE AT YONGE ST (PX 57)",43.7308669986985,-79.4037149971425,9794
"2342",1989,4664,"MILL ST AT YONGE ST (PX 1561)",43.7403770041463,-79.4059129986036,11825
"2343",1989,4665,"WILSON AVE AT YONGE ST & YORK MILLS RD (PX 124)",43.7441489989384,-79.4067249998778,18671.6666666667
"2344",1989,4668,"FINCH AVE AT YONGE ST (PX 128)",43.7797690032233,-79.4155770023701,19066
"2345",1989,4672,"DIXON RD AT MARTIN GROVE RD (PX 437)",43.6915920028019,-79.5708379982085,16270
"2346",1989,4675,"JARVIS ST AT QUEEN ST (PX 6)",43.6537290001515,-79.3732539942351,10710
"2347",1989,4676,"GERRARD ST AT JARVIS ST (PX 9)",43.6604389968698,-79.3758989989958,12874
"2348",1989,4677,"DUNDAS ST E AT JARVIS ST (PX 8)",43.6570669965754,-79.3745660009364,11137
"2349",1989,4678,"CARLTON ST AT JARVIS ST (PX 10)",43.6624179979995,-79.3767159984433,11759
"2350",1989,4679,"JARVIS ST AT WELLESLEY ST (PX 11)",43.6662850010194,-79.3783470061507,13119
"2351",1989,4694,"RATHBURN RD AT THE WEST MALL (PX 937)",43.653026996207,-79.5725509944484,7962
"2352",1989,4697,"DUBRAY AVE AT WILSON AVE (PX 857)",43.7281629983418,-79.4777489977055,9573
"2353",1989,4701,"BAYVIEW AVE AT EGLINTON AVE (PX 90)",43.7110359958347,-79.3771580035292,17990
"2354",1989,4707,"BROWNS LINE AT HORNER AVE (PX 763)",43.6016899966294,-79.545253993876,9614
"2355",1989,4708,"HIGHWAY 401 S TCS AT MORNINGSIDE AVE (PX 1032)",43.7948670038103,-79.1965079959919,12056
"2356",1989,4712,"MILNER AVE AT MORNINGSIDE AVE (PX 1584)",43.8002799962404,-79.1990799938512,7796
"2357",1989,4716,"MARTIN GROVE RD AT RATHBURN RD (PX 879)",43.6570349984857,-79.555245994641,7748
"2358",1989,4718,"LAIRD DR AT MILLWOOD RD & SOUTHVALE DR (PX 682)",43.7031410010643,-79.3605580036558,8915
"2359",1989,4720,"LAIRD DR AT MCRAE DR & WICKSTEED AVE (PX 681)",43.7103590028708,-79.3635259965726,9666
"2360",1989,4722,"BIRCHMOUNT RD AT SHEPPARD AVE (PX 751)",43.7810540025991,-79.298105997488,14926
"2361",1989,4724,"MALVERN ST AT PROGRESS AVE & SHEPPARD AVE (PX 1568)",43.7946620003744,-79.2349309954383,6976
